NODE ybjg receives from fiber(node,type): 72(phop,positive) 
NODE tcyp receives from fiber(node,type): 72(cysb,positive) 
NODE rsta receives from fiber(node,type): 72(phop,positive) 
NODE pagp receives from fiber(node,type): 72(phop,positive) 
NODE mgts receives from fiber(node,type): 72(phop,positive) 
NODE mgtla receives from fiber(node,type): 72(phop,positive) 
NODE mgrr receives from fiber(node,type): 72(phop,positive) 
NODE mgrb receives from fiber(node,type): 72(phop,positive) 
NODE envy-ompt receives from fiber(node,type): 72(phop,positive) 
NODE cysk receives from fiber(node,type): 72(cysb,positive) 
NODE cysdnc receives from fiber(node,type): 72(cysb,positive) 
NODE bord receives from fiber(node,type): 72(phop,positive) 
NODE alka receives from fiber(node,type): 72(ada,positive) 

INSIDE FIBER 39 WITH SIZE 3:
NODE cyse receives from fiber(node,type): 72(sutr,negative) 
NODE hslj receives from fiber(node,type): 72(cysb,negative) 
NODE trer receives from fiber(node,type): 72(phop,negative) 

INSIDE FIBER 45 WITH SIZE 2:
NODE pth-ychf receives from fiber(node,type): 108(oxyr,negative) 
NODE isrc-flu receives from fiber(node,type): 108(oxyr,negative) 

INSIDE FIBER 47 WITH SIZE 3:
NODE pspg receives from fiber(node,type): 30(pspf,positive) -1(ihf,positive) 
NODE pspabcde receives from fiber(node,type): 30(pspf,positive) -1(ihf,positive) 
NODE csrb receives from fiber(node,type): 30(uvry,positive) -1(ihf,positive) 

INSIDE FIBER 48 WITH SIZE 2:
NODE tyrb receives from fiber(node,type): 326(tyrr,negative) 
NODE arof-tyra receives from fiber(node,type): 326(tyrr,negative) 

INSIDE FIBER 61 WITH SIZE 4:
NODE cbpam receives from fiber(node,type): 372(fis,negative) 
NODE gltx receives from fiber(node,type): 372(fis,negative) 
NODE gyrb receives from fiber(node,type): 372(fis,negative) 
NODE msra receives from fiber(node,type): 372(fis,negative) 

INSIDE FIBER 64 WITH SIZE 24:
NODE alawx receives from fiber(node,type): 372(fis,positive) 
NODE argu receives from fiber(node,type): 372(fis,positive) 
NODE argw receives from fiber(node,type): 372(fis,positive) 
NODE argx-hisr-leut-prom receives from fiber(node,type): 372(fis,positive) 
NODE aspv receives from fiber(node,type): 372(fis,positive) 
NODE flxa receives from fiber(node,type): 372(fis,positive) 
NODE glyu receives from fiber(node,type): 372(fis,positive) 
NODE leuqpv receives from fiber(node,type): 372(fis,positive) 
NODE leux receives from fiber(node,type): 372(fis,positive) 
NODE lptd-sura-pdxa-rsma-apagh receives from fiber(node,type): 372(fis,positive) 
NODE lyst-valt-lysw receives from fiber(node,type): 372(fis,positive) 
NODE mett-leuw-glnuw-metu-glnvx receives from fiber(node,type): 372(fis,positive) 
NODE pheu receives from fiber(node,type): 372(fis,positive) 
NODE phev receives from fiber(node,type): 372(fis,positive) 
NODE prok receives from fiber(node,type): 372(fis,positive) 
NODE prol receives from fiber(node,type): 372(fis,positive) 
NODE quea receives from fiber(node,type): 372(fis,positive) 
NODE sert receives from fiber(node,type): 372(fis,positive) 
NODE serx receives from fiber(node,type): 372(fis,positive) 
NODE thru-tyru-glyt-thrt-tufb receives from fiber(node,type): 372(fis,positive) 
NODE thrw receives from fiber(node,type): 372(fis,positive) 
NODE trma receives from fiber(node,type): 372(fis,positive) 
NODE tyrtv-tpr receives from fiber(node,type): 372(fis,positive) 
NODE valuxy-lysv receives from fiber(node,type): 372(fis,positive) 

INSIDE FIBER 67 WITH SIZE 11:
NODE yticd-idlp-irad receives from fiber(node,type): 374(fnr,positive) 
NODE ydej receives from fiber(node,type): 374(fnr,positive) 
NODE xdhabc receives from fiber(node,type): 374(fnr,positive) 
NODE upp-uraa receives from fiber(node,type): 374(fnr,positive) 
NODE tar-tap-cherbyz receives from fiber(node,type): 374(fnr,positive) 
NODE rava-viaa receives from fiber(node,type): 374(fnr,positive) 
NODE pita receives from fiber(node,type): 374(fnr,positive) 
NODE pept receives from fiber(node,type): 374(fnr,positive) 
NODE pdef receives from fiber(node,type): 374(fnr,positive) 
NODE fnrs receives from fiber(node,type): 374(fnr,positive) 
NODE bcsabzc receives from fiber(node,type): 374(fnr,positive) 

INSIDE FIBER 69 WITH SIZE 7:
NODE sdaa receives from fiber(node,type): 227(lrp,negative) 
NODE lysu receives from fiber(node,type): 227(lrp,negative) 
NODE livkhmgf receives from fiber(node,type): 227(lrp,negative) 
NODE livj receives from fiber(node,type): 227(lrp,negative) 
NODE leue receives from fiber(node,type): 227(lrp,negative) 
NODE avta receives from fiber(node,type): 227(lrp,negative) 
NODE alaa-yfbr receives from fiber(node,type): 227(lrp,negative) 

INSIDE FIBER 70 WITH SIZE 3:
NODE omrb receives from fiber(node,type): 134(ompr,positive) 
NODE omra receives from fiber(node,type): 134(ompr,positive) 
NODE dtpa receives from fiber(node,type): 134(ompr,positive) 

INSIDE FIBER 72 WITH SIZE 5:
NODE sutr receives from fiber(node,type): 72(sutr,negative) 72(sutr,positive) 
NODE slyb receives from fiber(node,type): 72(phop,negative) 72(phop,positive) 
NODE phop receives from fiber(node,type): 72(phop,negative) 72(phop,positive) 
NODE cysb receives from fiber(node,type): 72(phop,positive) 72(cysb,negative) 
NODE ada receives from fiber(node,type): 72(ada,negative) 72(ada,positive) 

INSIDE FIBER 77 WITH SIZE 5:
NODE ycct receives from fiber(node,type): 427(csgd,positive) 
NODE wrba-yccj receives from fiber(node,type): 427(csgd,positive) 
NODE nlpa receives from fiber(node,type): 427(csgd,positive) 
NODE irap receives from fiber(node,type): 427(csgd,positive) 
NODE dgcc receives from fiber(node,type): 427(csgd,positive) 

INSIDE FIBER 78 WITH SIZE 38:
NODE ytfk receives from fiber(node,type): 78(phob,positive) 
NODE yqja-mzra receives from fiber(node,type): 78(cpxr,positive) 
NODE yqae-kbp receives from fiber(node,type): 78(cpxr,positive) 
NODE yidq receives from fiber(node,type): 78(cpxr,positive) 
NODE yhjc receives from fiber(node,type): 78(phob,positive) 
NODE yegh receives from fiber(node,type): 78(phob,positive) 
NODE yebe receives from fiber(node,type): 78(cpxr,positive) 
NODE ydfh receives from fiber(node,type): 78(phob,positive) 
NODE yced-rpmf-plsx-fabhdg-acpp-fabf receives from fiber(node,type): 78(fadr,positive) 
NODE ycca receives from fiber(node,type): 78(cpxr,positive) 
NODE xerd-dsbc-recj-prfb-lyss receives from fiber(node,type): 78(cpxr,positive) 
NODE ttdr receives from fiber(node,type): 78(ttdr,positive) 
