427	89	positive
427	147	positive
427	255	positive
427	424	positive
427	655	positive
427	228	positive
427	588	positive
342	557	dual
342	427	positive
342	342	negative
342	654	dual
342	654	negative
342	291	negative
342	255	dual
342	174	negative
654	602	positive
654	809	negative
654	700	positive
654	266	positive
654	557	positive
654	427	positive
654	342	positive
654	342	negative
654	654	positive
654	291	positive
654	157	positive
654	285	positive
654	255	dual
654	424	positive
654	556	positive
654	360	positive
654	174	positive
654	77	positive
552	743	dual
552	743	negative
552	133	negative
552	552	negative
552	182	negative
182	743	dual
182	743	negative
182	133	negative
182	552	negative
182	182	negative
434	697	negative
751	751	negative
751	201	positive
751	396	dual
751	396	negative
190	190	negative
190	453	positive
377	379	negative
377	592	negative
377	41	negative
377	696	negative
729	392	positive
729	370	positive
444	344	negative
444	647	negative
444	322	negative
444	278	negative
444	553	negative
444	79	negative
831	831	positive
101	310	positive
101	101	negative
645	89	positive
248	84	negative
248	248	negative
248	812	negative
556	309	negative
556	131	negative
556	462	negative
556	234	negative
556	801	negative
556	843	negative
556	745	negative
556	695	negative
556	700	negative
556	691	negative
556	464	negative
556	475	negative
556	842	negative
556	98	negative
556	363	positive
556	699	negative
556	658	positive
556	409	negative
556	484	positive
556	410	negative
556	520	negative
556	582	negative
556	314	negative
556	746	negative
556	528	positive
556	665	positive
556	627	negative
556	623	negative
556	81	positive
556	150	positive
556	657	negative
556	427	negative
556	342	negative
556	654	negative
556	743	negative
556	305	negative
556	129	negative
556	30	negative
556	831	positive
556	529	negative
556	255	negative
556	424	negative
556	645	negative
556	78	dual
556	556	negative
556	371	negative
556	13	negative
556	158	negative
556	655	negative
556	812	positive
556	18	negative
556	748	negative
556	304	negative
556	869	negative
556	466	negative
556	595	negative
556	362	negative
556	175	negative
556	588	negative
556	747	negative
556	541	negative
556	451	negative
556	72	negative
556	265	negative
556	673	negative
556	174	negative
556	535	negative
556	522	negative
556	864	negative
556	132	negative
556	109	negative
556	859	negative
556	96	negative
206	648	positive
206	435	positive
206	797	negative
206	799	positive
461	743	negative
461	748	positive
461	188	negative
461	692	negative
461	649	negative
664	664	positive
216	410	positive
216	539	positive
216	586	negative
216	669	positive
216	661	positive
576	26	negative
576	576	negative
553	647	negative
553	278	positive
553	553	positive
770	26	positive
770	328	negative
770	462	positive
770	290	negative
770	256	positive
770	367	positive
770	781	dual
770	198	negative
770	699	positive
770	709	positive
770	539	positive
770	219	positive
770	554	negative
770	321	positive
770	314	positive
770	106	positive
770	665	positive
770	627	positive
770	316	positive
770	150	negative
770	385	positive
770	236	positive
770	323	positive
770	276	positive
770	453	positive
770	392	positive
770	613	positive
770	696	negative
770	51	positive
770	89	positive
770	828	positive
770	248	positive
770	127	negative
770	489	positive
770	178	positive
770	47	positive
770	47	negative
770	748	negative
770	188	negative
770	116	positive
770	14	positive
770	231	negative
770	869	positive
770	869	negative
770	95	negative
770	543	positive
770	543	negative
770	849	positive
770	849	negative
770	507	negative
770	148	negative
770	441	positive
770	441	negative
770	716	negative
770	124	negative
770	388	negative
770	428	positive
770	572	positive
770	175	positive
770	672	positive
770	759	positive
770	339	positive
770	194	positive
770	370	negative
770	1	positive
770	765	negative
770	343	negative
770	210	positive
770	210	negative
770	636	positive
770	593	positive
770	649	negative
770	630	negative
770	823	negative
770	726	negative
770	771	positive
770	390	negative
770	74	positive
770	512	positive
770	549	negative
770	312	positive
551	465	positive
551	551	negative
832	418	negative
832	452	negative
832	832	negative
832	837	positive
832	800	negative
